::1,[29/Jan/2020:06:32:23 -0500,400 
::1,[29/Jan/2020:06:33:12 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:06:33:16 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:06:37:58 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:06:37:58 -0500],"GET,HTTP/1.0",400 
::1,[29/Jan/2020:06:38:22 -0500],"GET,HTTP/1.0",400 
::1,[29/Jan/2020:06:39:37 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:06:40:36 -0500,400 
::1,[29/Jan/2020:06:40:53 -0500],"\x1b[A",400 
::1,[29/Jan/2020:06:41:28 -0500],"quit",400 
::1,[29/Jan/2020:06:41:52 -0500],"quit",400 
::1,[29/Jan/2020:06:42:38 -0500],"quit",400 
::1,[29/Jan/2020:06:47:26 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:06:47:26 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:09:41:42 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:09:43:49 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:09:54:19 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:09:55:24 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:11:40:04 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[29/Jan/2020:11:40:12 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[29/Jan/2020:12:58:11 -0500],"GET,HTTP/1.1",200 
::1,[29/Jan/2020:13:01:31 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[29/Jan/2020:13:01:31 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:01:55:25 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:01:55:27 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[30/Jan/2020:01:55:27 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[30/Jan/2020:01:55:27 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:12:31 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:12:31 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[30/Jan/2020:02:12:31 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[30/Jan/2020:02:12:31 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:12:38 -0500],"GET,HTTP/1.1",403 
::1,[30/Jan/2020:02:19:26 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:19:39 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:20:39 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:31:11 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:31:17 -0500],"GET /file.exe HTTP/1.1",200 
::1,[30/Jan/2020:02:32:10 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:32:15 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:32:18 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:02:32:45 -0500],"GET /file.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:17:39 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:17:40 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:18:03 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",403 
::1,[30/Jan/2020:07:18:12 -0500],"GET,HTTP/1.1",403 
::1,[30/Jan/2020:07:18:48 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:18:48 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:18:56 -0500],"GET,HTTP/1.1",403 
::1,[30/Jan/2020:07:20:02 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:20:03 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:21:13 -0500],"GET,HTTP/1.1",403 
::1,[30/Jan/2020:07:21:21 -0500],"GET,HTTP/1.1",403 
::1,[30/Jan/2020:07:24:20 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:24:45 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:24:45 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:28:12 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:28:49 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:29:25 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:30:32 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:34:07 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:35:56 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:36:53 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:37:43 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:37:47 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:37:47 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:37:48 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:37:48 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:07:40:47 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:40:54 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:42:11 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:07:44:56 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:08:09:21 -0500],"GET /VBoxWindowsAdditions-amd64.exe HTTP/1.1",200 
::1,[30/Jan/2020:10:42:23 -0500],"GET,HTTP/1.1",200 
::1,[30/Jan/2020:10:42:24 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[30/Jan/2020:10:42:24 -0500],"GET,HTTP/1.1",200 
127.0.0.1,[30/Jan/2020:10:42:24 -0500],"GET,HTTP/1.1",200 
